train_eps_1,train_eps_2,train_eps_3,train_eps_4,train_eps_5,train_eps_6,train_eps_7,train_eps_8,train_eps_9,train_eps_10,train_eps_11,train_eps_12,train_eps_13
-0.203422909887881,-0.312753277830156,-0.362507317754852,-0.140155131421287,-0.154679738739624,-0.24366262031634,-0.275453384104982,-0.388470752143786,-0.370534078916357,-0.224926423626691,-0.412588865802632,-0.133261726421897,-0.0896164437042404
-0.255061964914121,-0.515659956388374,-0.281723572674895,-0.443292820277942,-0.481631593506983,-0.323209097340146,-0.331747219199629,-0.430576529331052,-0.39711907859922,-0.331510842373797,-0.412354444771271,-0.124637697898847,-0.0287215436615103
-0.140906810616874,-0.156025555217329,-0.150269557639275,0.0342602753644337,-0.132617459586094,-0.0930297333218673,-0.108459027848016,-0.254175842460101,-0.215966007464749,-0.183209668575889,-0.362647728063584,-0.342328323259027,-0.499244052588125
-0.3119061755811,-0.288066092830879,-0.183577215091542,-0.3237190522566,-0.313104004977685,-0.305080749065566,-0.353357367691628,-0.520181874962563,-0.610001710564183,-0.477465299406404,-0.666262031152577,-0.167921814189177,-0.0327800193008847
-0.158492075194183,0.0314208872874742,-0.129995307918497,0.0933412973156056,0.0243864638551088,-0.0128882577573896,0.0630894010790545,-0.0612438592604139,0.0110527104463827,-0.0602571880141509,-0.142058054924721,-0.681568318242347,-0.461143566900523
-0.124821556399822,0.00794193629507707,-0.157729897250217,0.0081546481283811,0.0346235500868846,0.150248318590871,-0.0203103689497185,-0.0882560671456145,-0.116941919284795,-0.0609672818846671,-0.073918524092309,-0.437751026936117,-0.594092063679694
-0.498468178336539,-0.546519887005832,-0.583573277297737,-0.445673088174552,-0.376974856110421,-0.438555744406901,-0.367425198503637,-0.390722284681739,-0.363146544707126,-0.537713450397913,-0.583156278305934,-0.661776001074874,-0.63547110207684
-1.03605987720224,-0.726138571236313,-0.920936376246965,-0.871741945364829,-0.847914048358221,-0.945263272745115,-0.838880284066778,-0.789360636204059,-0.754675866374108,-0.914506605428192,-0.909249962824647,-0.181574738288572,-0.183512213803145
-0.262970878460904,-0.243324588764925,-0.273908204159915,-0.080496311993037,-0.0919717264697347,-0.183887816959649,-0.191823374498252,-0.0524340592823959,-0.137272031299414,-0.173432783082982,-0.11252407186888,-0.816416444816399,-0.873898182357006
-0.384707489549289,-0.445701893514479,-0.517821585506648,-0.294360050880234,-0.434484747188676,-0.430601273983449,-0.413614859787412,-0.558805048690814,-0.337418928873131,-0.604858860335332,-0.396724972151026,-0.757090268463509,-0.443365633999327
-0.793541742547408,-0.716170886855999,-0.71073119573159,-0.669624821292833,-0.687853523152202,-0.633281041006236,-0.545519100902235,-0.47247416191947,-0.674273730967973,-0.548189710413927,-0.511099976974794,-0.223002502360616,-0.238411684930268
-0.466597115556892,-0.368149016513361,-0.403272334519079,-0.511105025471059,-0.501470998282783,-0.51682689789853,-0.423493730527533,-0.480307286780655,-0.450654148086542,-0.30806398714363,-0.310781518459086,-0.682633178460941,-0.700655535160139
-0.185904163999378,-0.130790774507434,0.0207610217561899,-0.127953824703203,-0.0334078300694687,-0.169282683310232,-0.0817368389827369,-0.173327067657167,-0.216637125260779,-0.27212214654273,-0.128461245800707,-0.70522659633464,-0.420734485735436
-0.22623856407933,-0.151224674075246,-0.202911277951341,-0.28022408016483,-0.202845956970506,-0.0941742023764476,-0.0161702871014249,-0.105446992976196,0.121542866292423,-0.023994977213166,0.0529589993099322,-0.033762102863489,-0.372103334717321
-0.167306929878338,-0.143786908771648,-0.061806976282175,0.0532346918053982,-0.131647318461982,0.0568811510643312,-0.0727808351111747,0.0129948281562943,-0.0647255045587235,-0.211846520604213,0.0302749748113853,-0.689693425894507,-0.353643318015041
-0.180931163873261,-0.126921808808572,-0.0950859477132637,-0.071906438676281,-0.0671087548027606,-0.296473460189883,-0.293945354118808,-0.0514220511810996,-0.206369113825473,-0.156318835520988,-0.142352135968518,-0.100525119280276,-0.361199303787796
-0.895836941211401,-0.662088183602407,-0.669007868227463,-0.798167925547108,-0.915207317685233,-0.744761507202924,-0.796805545845966,-0.745896255037347,-0.605647603341628,-0.553930288938709,-0.622721431279507,-0.521041603369303,-0.67959378853889
0.0533945193825091,-0.11581030316175,-0.0910035433608346,-0.0655809520576921,-0.0102119576446586,-0.0568698633677026,-0.176910671183722,-0.189472911589789,-0.30876917871805,-0.193638668826679,-0.371553590933219,-0.644357939433719,-0.614289302992646
-0.717760156908395,-0.631705118295352,-0.740021747841686,-0.74690516799537,-0.758004032910455,-0.722479054187994,-0.69768534892262,-0.656588732325179,-0.882704586277709,-0.657104239533889,-0.823234744679224,0.00167479720045743,-0.216735530013561
-0.527587812875063,-0.659086899905353,-0.506630547401465,-0.479791132347468,-0.346600284716733,-0.442689437489036,-0.37719927259792,-0.214783530335786,-0.232881495340265,-0.281530388923483,-0.0143594070090644,-0.785497607434091,-0.763472677842781
-0.235406080774004,0.0267433378035477,-0.146383895052884,-0.109433603281549,-0.0856753069886502,-0.123945374707437,-0.012757235399439,-0.0477213689358211,-0.0884550438256054,-0.00810338786111876,-0.134483390804076,-0.12297792300937,-0.076549935356256
-0.406162013358158,-0.444522987001,-0.309001518004602,-0.320490697100989,-0.398783590045246,-0.580855648971018,-0.352757056244475,-0.335525367679461,-0.46239912727688,-0.415568058184924,-0.382019185997376,-0.210271497792033,-0.206802434622592
-0.101231729904846,-0.253695921169536,-0.265531766414716,-0.26719710226818,-0.354260569211193,-0.268633717222361,-0.247016450905129,-0.24692771323061,-0.258324937002316,-0.433203674103823,-0.369439696666827,-0.0572728940779921,-0.0990851981179111
-0.541408100173819,-0.521592768990356,-0.525091276445569,-0.512015091824248,-0.739168097032698,-0.619783749782264,-0.600945709067712,-0.500051297271015,-0.549504659951692,-0.461712077396102,-0.499737045473116,-0.379726576440996,-0.420468297253376
-0.781550748402638,-0.601172409122889,-0.769689046814167,-0.661603004157677,-0.431488732300216,-0.542561743051448,-0.535224395036216,-0.475275606300915,-0.393746998844425,-0.20810383309166,-0.278751193049304,-0.634427764552698,-0.725231440103935
-0.693286646127057,-0.671760573988808,-0.574144985178417,-0.408236046999218,-0.308002074534569,-0.555213058858354,-0.488206396206568,-0.75007196507628,-0.651901990101327,-0.684724018561196,-0.880492804245181,-0.780302408101233,-0.547663362342181
-1.18794498265224,-1.25615586575914,-1.16173191479659,-1.18722695765303,-0.985987045296625,-1.11304791972889,-1.11317751186819,-0.981258896595645,-0.744602826542552,-0.9668803996707,-0.893391211376768,-0.889627262806254,-0.951417362650129
-0.868605231796538,-0.827298246972661,-0.950177641762834,-0.985492639586488,-0.946121821157328,-0.866579840072229,-0.752912370951604,-0.671762538144429,-0.67671434886069,-0.605401219802798,-0.345435802812478,-0.0510038676304241,-0.0815988545704611
-0.863894662645248,-0.917885513916227,-0.892589202976576,-0.795655185706109,-0.674143863509094,-0.774915647518495,-0.856462852450909,-1.03930935342918,-0.953472452056707,-1.08391946821569,-1.00586798148012,-1.14284554746434,-1.0814755832779
-0.711498727329643,-0.83061263349579,-0.675063712057874,-0.719188348369753,-0.832424417115538,-0.789251884168787,-0.68459805363933,-0.436919323363711,-0.5591283122838,-0.472610329796775,-0.470899847743323,-0.181041965944532,-0.269083361752224
-0.418237803565703,-0.243676159210046,-0.202103802664412,-0.0674499787406332,-0.199334800731874,-0.20523861450496,-0.00977394727745828,-0.181800949453164,-0.0818019931917739,-0.162976663527966,-0.155381220766299,-0.149824613277816,-0.0868323448982075
-0.7274169307019,-0.795274158802879,-0.644191384544332,-0.802801785226625,-0.851852878707339,-0.674889574262086,-0.667592915804554,-0.614347754371674,-0.642018979255821,-0.873462152337652,-0.755562020831869,-0.0298508411341505,-0.137809409472913
-0.331719741205541,-0.274388151481351,-0.345712913207714,-0.36842695205769,-0.458011095648307,-0.348539405995329,-0.464124148457202,-0.373734580428041,-0.441024249587602,-0.240741149608825,-0.418586692375419,-1.11598068267154,-1.20838196185933
-0.142136577010579,-0.247022439625521,-0.180963840575261,-0.221966519797509,-0.204994758781123,-0.228794601692991,-0.409018692880406,-0.536393012740628,-0.322922224571578,-0.322940059046869,-0.219411473624097,-0.10180373450429,0.0341751939160243
-0.501308245203114,-0.539922599670774,-0.541223490855134,-0.364617402595101,-0.229851240765647,-0.424655067592674,-0.427037230822791,-0.355064811035551,-0.427045071874342,-0.337615585321725,-0.367683545293212,-0.293936835800469,-0.328734437606415
-1.52433071886215,-1.40338867641432,-1.44343790797445,-1.50513711741544,-1.4899064352114,-1.40079915501851,-1.25365545267249,-1.50839098439792,-1.28996181747496,-1.33940083980842,-1.34905727598127,-0.519076979473498,-0.501115854472805
-0.0415726560970007,-0.155864878119967,-0.098808641871238,-0.201683090911547,-0.25616786938284,-0.292024968621537,-0.295360145598349,-0.17181777205733,-0.322517347239458,-0.279775810191261,-0.222794321962088,-0.208919599357675,-0.478194096760516
-0.0194885204019697,0.0397675783170708,-0.073094013167163,0.106993914016836,-0.154545080731283,-0.0904849889484563,0.0187834662363832,0.00605821919481239,-0.0723864615776671,-0.114091914520822,-0.052240564556487,-0.439419687902361,-0.450866247220445
-0.332994218591432,-0.345139522900707,-0.351385768492235,-0.35505175816332,-0.393727198158981,-0.52991728029266,-0.35522188216937,-0.428037274182055,-0.272760244951505,-0.460016293547331,-0.33024237349006,-0.359092950427093,-0.202076529917651
-0.525016041455683,-0.650000907138129,-0.449612802095181,-0.495940819972075,-0.375056448885138,-0.475562717741667,-0.440285288196464,-0.514907349664333,-0.557452720262847,-0.575262325557938,-0.626571803689626,-0.940367577997846,-0.688637538031194
-0.675079732874359,-0.60329377303366,-0.64338485255545,-0.629113271285953,-0.804196071820219,-0.963984205767184,-0.762004231438424,-0.714966626434714,-0.519380260951565,-0.541509978830675,-0.645911277067797,-0.452049823587799,-0.90252996231808
-1.19163075412417,-0.854976796426969,-1.03300663550773,-0.968871739785374,-0.932813035531228,-1.11702437330705,-1.12469805981844,-1.19228699814426,-1.4503671608617,-1.24010812217411,-1.13457305929891,-0.0721105233990888,-0.239683138894571
-0.792198421241882,-0.979371138288575,-0.991071007201933,-0.772582392794675,-0.967007505925854,-1.03753623098339,-0.967453551626759,-1.18413889646967,-1.09119216143979,-1.15041479074177,-1.23048946681035,-1.19156390365924,-1.23745719112663
-0.381321283630336,-0.479383175884719,-0.616208438752544,-0.462389422133374,-0.353783686858001,-0.331404119986903,-0.445734565827178,-0.317389551289361,-0.255923282689708,-0.43755519704846,-0.319621628461263,-0.394479141019373,-0.860077532192222
-0.602770639850495,-0.577627692067878,-0.640296818835782,-0.609698491519659,-0.594698366968358,-0.417202335296337,-0.534693031155323,-0.466363323229827,-0.403905880830163,-0.498238727005009,-0.490297226273229,-0.0365223531172663,-0.0938690759692331
-0.362384574813591,-0.394013595993347,-0.351139839871677,-0.545557169494382,-0.570266831483943,-0.506051219348662,-0.487220510545457,-0.678408343583969,-0.745757084494126,-0.745887948666259,-0.600322037879756,-0.368742421653003,-0.382234619144686
-0.555506701602074,-0.831694915308411,-0.72154599829418,-0.705434012610797,-0.596605706945129,-0.859143632757795,-0.743860794224662,-0.834463012656461,-0.762315271082361,-0.740281390171574,-0.775148445134632,-1.66263493173681,-1.33991478590453
-0.163580269584449,-0.174129819538613,-0.157982026808909,-0.0715950340343234,-0.190828882167251,-0.100459527634915,-0.0860577445958866,-0.225150474373138,-0.00484996838755224,-0.0804254115680725,0.26040776393762,-0.316173520588282,-0.546971825421634
-0.982411004013971,-0.911622131569175,-0.971965634036956,-0.890232127632942,-1.03292654533507,-1.12951710533206,-1.09812159675625,-1.23178970768339,-1.34398034630533,-1.28734583353613,-1.3153061369703,-1.23338258219914,-0.651787154801454
-0.24494179287341,-0.0644588662961448,-0.178728137783738,-0.141856389703721,-0.113020852501072,-0.207562285278332,-0.185190587455466,-0.0189125290300137,-0.147893260309783,0.0706492733787943,0.161605987696743,-0.26594336610328,-0.721480971322514
-0.124707503080516,-0.0314838826688443,-0.107012277494285,-0.168941071854435,-0.0669369913100819,-0.379039380218729,-0.279863835684925,-0.328432528321217,-0.309472734116067,-0.287302411504253,-0.175442158433251,-0.255607096913329,-0.170901673516878
-0.263064937762134,-0.175033975635006,-0.141900333976715,-0.29471502429661,-0.22990031049917,-0.0401935486726377,-0.156493396175693,-0.156118639500922,-0.0021999385237559,-0.104825968729459,-0.141481772711273,-0.0635344576076363,-0.0416469466061603
-0.909837862286945,-0.798605765833137,-0.694119066831182,-0.707382407861034,-0.5934406783935,-0.728961479245284,-0.567469538073642,-0.582247371725618,-0.714197256425194,-0.566548715712508,-0.583631125618655,-1.07348260551535,-1.24178914809823
-0.179043495621734,-0.240552327718934,-0.114686161248597,-0.298608044888464,-0.2043820087295,-0.330658490488011,0.0258486633590542,-0.0662648108485759,-0.240606802199317,-0.206176519443945,-0.247721818021365,-0.644563363309597,-0.432825824073122
-0.214089814137379,-0.141291401032122,-0.206953252040468,-0.34644240797072,-0.27562664338222,-0.255557777356766,-0.322492237851512,-0.193796492576432,-0.169144078954306,-0.0484966705886074,-0.042013578271009,0.0825294794141129,0.125080382909592
-0.22736902363468,-0.239307402795228,-0.102845252421332,-0.216625303054257,-0.297751711875943,-0.43149917367189,-0.291842621052681,-0.270668388924408,-0.458908460002437,-0.318062731892916,-0.287985434523626,-0.513839053629308,-0.327408367412344
-0.427824359570411,-0.429734618560401,-0.454819386710286,-0.521456897322731,-0.480607534773257,-0.41151020863663,-0.322676831811039,-0.433708431117634,-0.148901983092492,-0.452420514915737,-0.36109329061479,-0.118782588294038,-0.031927014453878
-0.535104089098288,-0.601923494092094,-0.54479716073887,-0.544392184358072,-0.557680246289329,-0.509399452212756,-0.338806769456574,-0.292580886056896,-0.175362185917326,-0.312410011326981,-0.234147419761007,-0.0835436857151711,-0.0377210266813583
-0.2382981892284,-0.0177154965349038,-0.0989431965723934,-0.0370653281528111,-0.167476967951812,-0.136591676316109,-0.0940029400734285,-0.0867577233336862,-0.101787667189597,-0.210921778217261,-0.135762520905455,-0.116194377451379,-0.0722748824214694
-0.426033321847004,-0.370072702189569,-0.629232639297238,-0.442128736561356,-0.419171358494755,-0.427788577418242,-0.252272925374786,-0.227973945886972,-0.194096437154404,-0.210294305600448,-0.181934234604502,-0.184337717973904,-0.146696196581541
-0.252694254798473,-0.303781392916884,-0.225407699583376,-0.31107297135959,-0.417285782566906,-0.229243182334241,-0.395961774482541,-0.150086026473005,-0.100447897682762,-0.363926141684622,-0.300607236778311,-0.183854408262271,-0.113798402705492
-0.79757581823873,-0.652678829561693,-0.823228210083876,-0.732159091506135,-0.801907389635935,-0.958916127476585,-0.849169719516852,-0.80348813650137,-0.697945858841594,-0.712481828610435,-0.812760435698911,-0.382762644031748,-0.473982013331825
-0.684898354712669,-0.689796169711484,-0.778012550631859,-0.74844648573649,-0.655788493661455,-0.639358689887383,-0.685308143067853,-0.627077424298982,-0.613507996265584,-0.445493188826938,-0.284490345859531,-0.307877242621844,-0.14472081575514
-0.056665133023456,-0.267182423096231,-0.181546853688327,-0.231520049443209,-0.0861388890029679,-0.130372906635552,-0.24163499070676,-0.125765513281423,-0.135683670544541,-0.321903063411407,-0.253484633082204,-0.968116781647376,-0.662778573538136
-0.551003546145887,-0.34919978894177,-0.458711180104328,-0.34757608293868,-0.409746974064663,-0.476788469228307,-0.467720619008916,-0.354728343116153,-0.313937552873195,-0.523884208035699,-0.324604053443652,-0.405442249084094,-0.258713571925604
-0.0313156206088589,-0.0655012448163833,-0.100486189230422,0.0457180384472957,-0.0392993338979215,-0.128397080212638,0.00158978060393387,-0.0802009728763052,0.0174644350172069,0.0188070389497144,0.0618212197180957,-0.478088212127478,-0.688990039923569
0.0140824063770908,-0.0759817428623435,0.102041036039917,0.118842199650089,0.0858983307588109,-0.0534009776557246,-0.0278880962726511,-0.0110304312044904,-0.117595209016792,0.0180865910429408,-0.0299484129548029,-0.147462632711253,0.000813959214326462
-0.159191414079329,-0.103018265654737,-0.33655748677641,-0.200307103099913,-0.162197368117389,-0.217850030063329,-0.186645079341499,-0.154948070073698,-0.00712461944479861,0.0420391783492824,0.053881097942663,-0.10109995815874,-0.3519816382584
-0.165817618832513,-0.0247838025249722,-0.115931700576704,-0.221787645178483,-0.125687737547694,-0.00247649050533917,-0.202963396094019,-0.138334201105152,-0.135462635715462,-0.0887867403435486,-0.0642115530812692,-1.50760880570459,-1.64997648345416
-1.83407705911153,-1.73501177637213,-1.92053054515669,-1.71499602303039,-1.85195320279405,-1.84031848495515,-1.81628266172471,-1.71508031972782,-1.73792967649555,-1.67717597299577,-1.50362375356274,-0.841104087880551,-0.93409069507959
-0.121009215422435,-0.0498621389895153,-0.0101953434426449,0.0337076000458714,-0.0831903806515743,-0.0443007898422963,-0.150332041544784,-0.140495391938334,-0.223008202697986,-0.214398865407157,-0.247118583991044,-0.448107384362485,-0.274864328022244
-0.589183898957059,-0.62228925390195,-0.600458200641314,-0.553838708143404,-0.624859404091805,-0.582173208589367,-0.592517277578151,-0.541099863527964,-0.491429644137916,-0.591693369647904,-0.446168074787707,0.0339882328164036,0.02044288178111
-0.628088481779402,-0.552517809369945,-0.580152960945301,-0.344650644421722,-0.31103395950144,-0.385805313822227,-0.4573975679486,-0.209124809573897,-0.246262471943781,-0.410590459396669,-0.37369957026238,-0.310096682507561,-0.298890766390022
-0.943949047438444,-0.755020178480934,-0.896429632242273,-0.987293368407509,-0.978675347894648,-0.898554952239124,-0.871349728934031,-0.875547990109065,-0.817196193912658,-0.812484507034267,-0.719631037146843,-0.413850040793595,-0.467728596401001
-0.144165196207342,0.0207537522265127,-0.136844984720202,-0.157722374366931,-0.277350035208012,-0.0867936852059419,-0.229184796665575,-0.1590291181417,-0.142169177359408,-0.0372398434864317,-0.0313186542506488,-0.120874077035243,-0.0651819649937369
-0.764075482037934,-0.665051112678584,-0.634626320733547,-0.451457512189683,-0.526717788292582,-0.532424646774531,-0.51727253595024,-0.59688691948968,-0.577804255774087,-0.504080217631365,-0.467645619161654,-0.507688660253431,-0.926098776283769
-0.491939681582031,-0.341691824713819,-0.455085161496715,-0.348264535011389,-0.361492132455351,-0.378417517636439,-0.343331820461083,-0.532359552712234,-0.535078103475085,-0.292572928247082,-0.203179470100051,-0.160815424854614,-0.284431088362724
-0.292547831298818,-0.360971696498848,-0.411716089844873,-0.502379988644075,-0.498139867199048,-0.4480386296176,-0.520995351538238,-0.637372592564044,-0.627473574747442,-0.665875521595052,-0.737256929479652,-0.0830753936113262,-0.288918891327684
-0.811754890681858,-0.948624264099805,-1.02093191360979,-1.02473229154671,-0.960035762155689,-0.940893547520812,-0.934182270017942,-0.723952447529328,-0.77938791356075,-0.705188574840933,-0.746868201167397,-0.402649627163417,-0.408816374675649
-0.281142133964898,-0.480006682099145,-0.431562107428263,-0.518232230780132,-0.647287274575913,-0.527301918509031,-0.604391699728963,-0.413174754869428,-0.467537569256908,-0.41781119517013,-0.466376755778391,-0.284025041119515,-0.26487774049169
-0.821212069341599,-0.938839786710816,-0.982948300920634,-0.889533144567658,-0.897659649817924,-0.941356958398861,-0.962998503448594,-0.85411506034999,-0.875774299522392,-0.654653139484773,-0.451749424894231,-0.769906083765944,-0.739934763781522
-0.270382985801519,-0.191223083637118,-0.0569214861178512,-0.237614181619338,-0.0138369867491901,-0.0642091847747556,-0.265276815308168,-0.164300043891536,-0.162387160222643,-0.209642635319168,-0.118720525939385,-0.966270619311204,-1.00481568426547
-0.582508977593532,-0.532147085172025,-0.436701579140286,-0.385973931705515,-0.626886681801017,-0.399094657912071,-0.235956082563017,-0.281692298302079,-0.412791032370592,-0.308700128671431,-0.422112861455301,-0.664621469097171,-0.874870031879752
-0.0694597064854632,-0.102004610678395,-0.0660049297254525,-0.0473269994617447,-0.157195877729775,-0.16220659051483,0.0819372524104675,-0.0533292308273087,0.000430209200683915,-0.139083084584087,-0.130354473852415,-0.173563754229547,-0.466348621447399
-1.11536446360181,-1.01995726275866,-0.927537402512247,-0.728147544801242,-0.765612104093387,-0.675018539378317,-0.685929851471797,-0.525583223897857,-0.477549527630334,-0.426594388174596,-0.346618691908512,-0.896359609902803,-0.653103478203504
-0.772184147174237,-0.869190265099201,-0.971348850175498,-0.816822278096945,-0.959270171627263,-0.830548822638848,-0.722825470642588,-0.862025754147557,-0.910401949657693,-0.990593552321152,-0.923856089273233,0.0047421323021074,-0.0547155076209878
-0.94770478631729,-1.0637842948147,-0.94937043248169,-0.994553276308704,-0.949468372589682,-0.906135844418237,-0.736648462415251,-0.652166554368397,-0.497015928116494,-0.716519271842337,-0.523095460282258,-1.10653204077298,-1.26020307001923
-0.521170983236731,-0.355287909493367,-0.360039734276614,-0.454964887454106,-0.355620753026639,-0.342442628845847,-0.316710970674816,-0.267787583400928,-0.217974779010576,-0.393000139479063,-0.253716255891448,-0.572512581907632,-0.419906097575832
-0.327156754557977,-0.289456584972673,-0.188508193778007,-0.281219000532839,-0.298215907908051,-0.250843801159352,-0.276310347483219,-0.173236174502296,-0.0451056046473352,-0.292991101876443,-0.183963978666318,-0.529362271963307,-0.928035977939525
-0.798201384994821,-0.82548959956323,-0.944731209116956,-0.793966025181864,-0.798349758962044,-0.63906580475709,-0.666628372544426,-0.826542225653476,-0.619484716484315,-0.583881464078606,-0.378873415410661,-0.634341749111266,-0.420455335067224
-0.638155533613713,-0.736695222090571,-0.759924700119959,-0.763800204922544,-0.845046711369635,-0.680434497830553,-0.931300920587352,-0.759120313813554,-1.13459589366968,-1.06293230895743,-1.04769309636964,-0.450638616622182,-0.537743985478533
-0.528752959908053,-0.539552064595987,-0.574605832276156,-0.719393349685181,-0.727560015567193,-0.658624616458756,-0.766080678977096,-0.84001044975089,-0.728734139258892,-0.804410790982993,-0.589075555041349,-0.198039402622153,-0.347049017270891
-0.522062808318033,-0.587693059733279,-0.418590419240082,-0.363492410820763,-0.236173807595423,-0.321619056522512,-0.285939915374856,-0.573737955918266,-0.386789912572076,-0.563700537035884,-0.241156237441828,-1.06385801391123,-0.990983417330974
0.00239100435063232,-0.00200502212734919,-0.0271764577513544,-0.080942470410714,0.0441318040218981,-0.12110840434789,-0.0670428784704632,0.103290272868354,0.0410514098849585,0.0259924262486128,-0.119423676555389,-0.235776935700079,-0.405325958603944
-1.29872661893028,-1.17393105356164,-1.13553851060802,-1.21273058839591,-1.31465329961457,-1.38630747859647,-1.31033558911013,-1.42965926532136,-1.40625661307265,-1.45822449712726,-1.57169572939394,-0.608146083728492,-0.429334188684364
-1.18038281150011,-1.1708722921931,-1.26445401700279,-1.19528002366362,-1.24285418641051,-1.03515167601682,-1.00722161544983,-0.841106072320848,-0.890772444192474,-0.997207886125372,-0.650765541776161,-0.46280761468454,-0.519193514545261
-0.748770895987474,-0.802792761893233,-0.807864888236806,-0.651116016255976,-0.603232153669853,-0.48002342992226,-0.415590406375219,-0.159159305555065,-0.239638006954252,-0.301723362925939,-0.183455295695047,-0.668919001485116,-0.885417874281562
-0.234130383184342,-0.225937745123824,-0.206714298356903,-0.156231097744447,-0.0209717360926016,0.0142192633069662,0.0334906921736806,-0.095445744568467,0.0157404920611216,-0.0640839882982032,0.0122716740746921,-0.0676240993571867,-0.0632503354681586
-0.651036220676441,-0.533691925704984,-0.656970685320682,-0.606442683860805,-0.658236838848706,-0.448919303925937,-0.44943413573305,-0.257647772132048,-0.281936280442683,-0.250329866269216,-0.366029972259003,-0.0758039010176337,-0.288741975851238
-0.719244352470971,-0.713114059485858,-0.852574745559024,-0.917223886504342,-0.80136732784993,-0.855700396956741,-0.781092610620915,-0.829310454580649,-0.679509714649365,-0.781591175369404,-0.712611030448114,-0.568511600762019,-0.41950131971495
0.0786986154045366,-0.0899259695815881,0.101308493859307,0.015408138961584,-0.0439983587695516,-0.00517960953845697,-0.0430652166948585,-0.0369386978677825,0.0146007574646498,-0.124047247700218,0.00986018028048656,-0.155281213524514,-0.0823743874456533
-0.310095642637406,-0.270856984226029,-0.377483023168176,-0.315562544302002,-0.436644471314597,-0.315303514665824,-0.308803058070924,-0.272930581509647,-0.252643234373037,-0.290058408858467,-0.328918701828443,-0.0722156619188215,-0.197762148035532
-0.34261111314539,-0.36065840646609,-0.327878736992279,-0.408174848463161,-0.557290304495809,-0.364080248859346,-0.39166053676297,-0.387661110946451,-0.397734247969756,-0.440211518616667,-0.410886845262241,-0.105346537227085,-0.304069959327041
-0.353966119746963,-0.488954251936024,-0.440868714051061,-0.386984774477434,-0.405371078898338,-0.474787190684771,-0.498772892690366,-0.544104625076602,-0.735140286718374,-0.590648917905476,-0.674124169405901,-0.665284668734113,-0.092679420133733
-0.256156966549275,-0.149687599244342,-0.14072192592138,-0.177599420054373,-0.271954443237568,-0.284670656119328,-0.0961601432244359,0.0177905092837584,-0.286238173013989,-0.139494649109618,-0.192955485798157,-0.269251515940038,-0.350103127049891
-0.329839025029402,-0.453399598341256,-0.506614031156924,-0.535364982815026,-0.377099091598573,-0.515820926766885,-0.481929395147025,-0.593692360717639,-0.366109390962782,-0.486746927885401,-0.539183573032869,-0.562994360781559,-0.460679376968479
-0.0840648136467259,-0.0646728613869599,-0.102653126821378,-0.122989347084167,-0.17337215704774,-0.140158777462426,0.0128140486433171,-0.0660383502656978,-0.00945496070200274,-0.0792738398745212,-0.0893179685943967,-0.278732279872928,-0.446379964442471
-0.551484714298128,-0.618352316409251,-0.742351045461185,-0.718203432281894,-0.782994472950891,-0.990894016305479,-1.01414125181315,-1.12901093968538,-1.29865377577956,-1.35490002601278,-1.66538003645848,-1.10133586142994,-0.660392829744932
-0.162135627654486,-0.160047474532556,-0.182305938320991,-0.0965390810106487,-0.19112272241756,-0.156275569625207,-0.0862604942656165,-0.252458943139095,-0.0631608691899218,-0.18491839586082,-0.162719051345864,-0.604395378257709,-0.534283264720136
-0.382950229949084,-0.308024950668644,-0.342658481856155,-0.319415971222612,-0.551887236372916,-0.351059363072439,-0.40087738370884,-0.328789871546299,-0.372317723845044,-0.299949241690083,-0.520085965109836,0.0312484413972144,-0.0472909805281636
-0.620688059115799,-0.682715049627752,-0.761306068430724,-0.831798299176699,-0.852619581129942,-0.736062185230509,-0.883746032010893,-0.844858188145957,-0.829808693289875,-0.953576526869329,-1.22925804258808,-0.158060822712167,-0.192626583232367
-0.338852716121784,-0.386236930638877,-0.411815389441135,-0.416716722039067,-0.551474486163658,-0.512276658001589,-0.383584199279504,-0.475100210701246,-0.551921905114942,-0.50389519990444,-0.659669183579864,-0.807572219856965,-0.814697186403724
-0.494581618236957,-0.413985083185691,-0.335647803810916,-0.442216957049493,-0.497002344435064,-0.513873672579819,-0.385239124273499,-0.50030246166406,-0.533810598111868,-0.503398462728416,-0.481128558208734,-0.486259447230626,-0.512335038552096
-0.269811323492132,-0.165366237910671,-0.195361028370455,-0.249978517413488,-0.256844032925381,-0.229771256138811,-0.15504633371468,-0.0403486375731398,-0.040632704701127,0.055408618768343,-0.069669752365806,-0.554153623630996,-0.934971796198246
-0.735923242520459,-0.758367958239897,-0.594214884802266,-0.899866665047035,-0.889000105338296,-0.759919789699081,-0.831030855791106,-0.580931959855895,-0.764239045217152,-0.613349225284623,-0.768409731554047,-0.353105059429688,-0.710690167085162
-0.400323195818981,-0.40892021480718,-0.369859519559663,-0.589654538611664,-0.512837352868948,-0.498246927599874,-0.482311267233146,-0.446804016149573,-0.517189830532916,-0.53507300942394,-0.590932593768027,-0.139115324649651,-0.142236302109452
-0.162840622760306,-0.172268971874038,-0.212834986244624,-0.125699061015424,-0.103114915190964,-0.103010938917249,-0.171873914921731,-0.19289100077269,-0.129234914899591,-0.245116987184152,-0.118414963872972,-0.225686001912841,0.00684607796527167
