train_u_1,train_u_2,train_u_3,train_u_4,train_u_5,train_u_6,train_u_7,train_u_8,train_u_9,train_u_10,train_u_11,train_u_12,train_u_13
0.648847194205952,0.547032327284894,0.547566623656668,0.507324524002952,0.463015676405872,0.454417530377599,0.418247911470555,0.405624993264527,0.345062700569476,0.335551280929268,0.269104043417737,0.112910933847148,0.362641995609446
1.26638405905754,1.3020868168515,1.29695171824781,1.28503322045587,1.24674056305883,1.2875996015373,1.25358938050538,1.17225359559492,1.14827760144235,1.12776635086188,1.04196392291798,0.756716425610231,0.825362352680906
0.0737310035196759,0.0442399181522756,0.0466741024479375,0.0489665443303525,0.0564836682134056,0.0463727212767531,0.0431815321340768,0.048285825858115,0.0469399755526516,0.0338219067580048,0.0402187233880317,0.304206143873223,0.811140406116104
0.395487364319972,0.450498014924391,0.439602071973143,0.482875097368575,0.511703429494349,0.403297513370836,0.404997317379228,0.316858890052506,0.305825765746836,0.349800856859267,0.22648592744047,0.066654327192521,0.0447408875620764
0.615935157567628,0.567206457935762,0.540891594280252,0.551880391823493,0.525948198837153,0.542133008529879,0.566341429436708,0.623361217686398,0.571013087326485,0.649278580109889,0.542469077433402,0.641027526526064,0.488216042081041
0.413265335583475,0.383961392190496,0.431763816434844,0.390190208602532,0.437217429186081,0.457989165513139,0.449914658814933,0.448328270725089,0.488670131111071,0.387913764216571,0.418683695740568,0.658698933328673,0.561982215880221
0.813685455597418,0.858651566130669,0.855436762414902,0.879826890805268,0.867857863739845,0.901493612249274,0.872055394467247,0.793225350212022,0.815716858490653,0.749471365752229,0.74758655206154,0.481140183073404,0.624309362347087
0.144075308733143,0.222618178700195,0.208200755402497,0.259927869553783,0.290204019942292,0.22363487445064,0.246577496749453,0.216586556148622,0.240429051456696,0.309643435983308,0.333239432188489,0.0195780172343998,0.00740016950621404
0.942987958358238,0.864780089400345,0.874993849474997,0.760636861257032,0.661983377385507,0.808383424482685,0.798207000323639,0.890547393046039,0.828919437097871,0.833003280607089,0.80989043256833,1.19762145895145,1.03311067163163
0.509386015752306,0.525708294932909,0.537078059808124,0.520907876651114,0.518134925428599,0.4969855555457,0.499325588161908,0.513455221245609,0.504708510262115,0.55094241208915,0.601810598762236,0.073852738462479,0.0824530500772037
0.41631935833872,0.456820014618419,0.431154962458464,0.392379811754516,0.284599499532532,0.28008123458681,0.2480778959847,0.242845584716011,0.196118392265286,0.28867525291078,0.282007440129869,0.503652061873341,0.524066647563492
0.0460230526355354,0.0554908364401114,0.0485221323741956,0.043678833665715,0.0253008632980121,0.0251657966411393,0.0199818636738719,0.0203276521255997,0.0172539027556472,0.0253125453796375,0.0386706787870884,0.322848568611324,0.400464274917366
0.239810711616781,0.170701286720868,0.193539768364336,0.180945810410966,0.208183782246798,0.196459495704782,0.170973172015958,0.142330930778746,0.14956177549522,0.0788139790786941,0.0637542493355176,0.562798751683548,1.01492373217028
0.498604628037125,0.5000690921864,0.485424652178855,0.505512636804956,0.506630901712107,0.459554736228093,0.475057377471668,0.472561294670564,0.441840363958451,0.514580384653219,0.446474216937164,0.0257314958607295,0.0293167120073862
0.288868339420128,0.38033670780287,0.368989402393319,0.288654413184716,0.194166310170385,0.241393866886434,0.212866688462542,0.192321463589264,0.177886504753317,0.218811441347074,0.237226920898819,1.44943374930862,1.20120266610415
0.339510781029476,0.337511258318751,0.339128620048464,0.353367538001108,0.382186228449554,0.399774912811237,0.388074538417019,0.363452261735553,0.3951878793911,0.319642526254009,0.368452432721071,1.01531432741826,1.33611131622219
0.474706627572137,0.472132943734788,0.453179644069205,0.592659609922879,0.714168992918314,0.6526792927453,0.667236875815985,0.612775741432726,0.673752045163793,0.580451713390612,0.620053487333084,0.0848914469201258,0.213557910271084
0.380133884269255,0.338407292686813,0.348453192647073,0.276317987626178,0.213674659088029,0.184798534596428,0.156758256166256,0.161168309450624,0.117006149895356,0.163551776424973,0.133764664760239,0.161920794354077,0.204072129523988
0.441260183209838,0.447292899648063,0.464082473777605,0.465243944453444,0.510547252135922,0.552509287839704,0.567100294894165,0.577645166506868,0.62716477050256,0.54478105357215,0.633403354315292,0.449951527587683,0.445910670263458
0.531194277347417,0.51789478011368,0.536355300951448,0.578439934672739,0.667079179196488,0.637225148337813,0.62080800456708,0.5703379585403,0.619577549575006,0.508496093411187,0.558077145398921,0.171827003951956,0.257922438593106
0.457630798162447,0.464112888780356,0.464748571260094,0.417399478169995,0.370533987582186,0.397607189535139,0.406338596733674,0.441226621434321,0.409065009863119,0.47882856996897,0.424526025849886,0.42365568710797,0.140724744491997
0.400827852521269,0.43962217081247,0.418145480324229,0.418600864563626,0.376676877386404,0.390632794047578,0.414387756224829,0.469431573552512,0.4457525572103,0.559258102047679,0.58539766890907,0.629675042391373,0.429348016974614
0.790297900247594,0.712247337529614,0.752684922304629,0.788404655270229,0.933497851374371,0.996411961133638,1.11723283743734,1.29469813775116,1.3587180325126,1.31794224537145,1.38570663457139,0.157808397677586,0.0239942550166215
0.195860342876932,0.219818510235831,0.206463065777222,0.23243736809428,0.206948254554755,0.169853366276912,0.132068031833547,0.0832629871920512,0.0826641124281672,0.0729121187346398,0.0703345832224316,0.224623426886453,0.452791218934562
0.106646269040254,0.109705131082318,0.102548589551975,0.0829450771472345,0.0593235156404236,0.0640742299001965,0.0708370198615434,0.11706275035767,0.0973162661083154,0.176041199770192,0.233258993805206,0.436835062088727,0.29083773592871
0.20635995567227,0.209591701695096,0.224117928406438,0.192562474204327,0.184330244781389,0.16501493687,0.142537049687349,0.0895049609846925,0.0874535547199902,0.0640036814316071,0.0253899975193994,0.404398952525693,0.307690776821755
0.212060209976049,0.175313122076311,0.169784847456075,0.17118070176282,0.165227463007995,0.167992288781648,0.182244802144525,0.235757892581433,0.219539946387025,0.246299277674101,0.297483131610467,0.134799158977511,0.411193201566724
1.03040297362742,0.935192793442717,0.96595661745165,0.814237335902141,0.71336787815394,0.911206975933839,0.94195354332673,1.15281316899685,1.0921155163832,1.149264157615,1.19772098236143,1.42324462166111,0.939152350940766
