"u_hat","V_u_hat"
0.378860610087493,2.27789238184683e-05
0.388170597889705,1.95472898572709e-05
0.383365698283103,1.30249940305449e-05
0.39866112742285,3.92210397521605e-05
0.403568227192874,2.68998507721642e-05
0.422903021000495,2.59940297433305e-05
0.505951741135133,4.78783735898391e-05
0.334304609066652,2.92298427311727e-05
0.398771137950957,3.88599060527721e-05
0.432862027817312,2.99019457210061e-05
0.43602022107305,4.1900707809657e-05
0.266836758953118,1.79382541580659e-05
0.286971655600154,4.59495566784491e-05
0.220389175548771,1.69418555514868e-05
0.407099815458478,7.29934595538363e-05
0.390727998330646,0.000177516610996672
0.456808612038176,0.000109754588895635
0.45249759946502,7.65828432856292e-05
0.363592346857873,9.35083107646072e-05
0.359631079078232,6.93125110891729e-05
0.351068806212382,4.14977088006056e-05
0.347586382782502,2.00960789175608e-05
0.322621707822723,2.86191495685103e-05
0.304537234621717,2.27589291594392e-05
0.347026764510255,3.71030053576327e-05
0.269033064748333,3.26383889162736e-05
0.279612577703788,3.2170397123214e-05
0.114649540050908,6.30073424041781e-06
0.129176691354141,8.98369556460023e-06
0.170320810717143,6.50259570519393e-06
0.148139103603026,7.35859978764333e-06
0.122692402909889,1.40450402639864e-05
0.140269459710579,7.83165821975468e-06
0.0890206524999005,1.15262469448064e-05
0.0915188993011431,7.29398685900417e-06
0.154636662437301,1.59814481944092e-05
0.108314515630513,2.22713976686174e-05
0.122559609225138,1.15575109799466e-05
0.0799655888221227,3.243953504432e-06
0.476361510295284,3.18134745756672e-05
0.417266223622407,4.93797528510521e-05
0.471255147185767,5.46341694816038e-05
0.365224597340847,4.75183031088065e-05
0.244879801767028,4.28330507022848e-05
0.47451596547796,9.8222467343945e-05
0.455477805883245,6.72598636725722e-05
0.424550571389677,3.79832735742021e-05
0.420031650190719,7.13698667320424e-05
0.439397805711463,6.30519377585628e-05
0.324484553680854,3.83938210554915e-05
0.341837874483652,4.2860542264726e-05
0.337304040853301,2.58334992865569e-05
0.810059629247858,3.99979266701997e-05
0.79423188598461,1.33994509520339e-05
0.594753305679184,3.54104941226873e-05
0.591791254635561,3.12962918707808e-05
0.520547154692357,3.1521481336201e-05
0.574381740147539,7.66618036200446e-06
0.510718451684756,3.2119846121193e-05
0.526440656390435,4.13426953179244e-05
0.512176072673937,2.39401121303652e-05
0.504556375211273,3.7899035261762e-05
0.474306152266539,4.27519119024086e-05
0.444600953571789,3.13619365579766e-05
0.355448180428613,3.41804007143807e-05
1.35073496402406,0.00186831927703542
1.61946188544694,0.00252548769150907
1.13291463269833,0.00113476614618246
0.862590472403703,0.000840990296198256
0.801668650133075,0.000264023808500393
0.499384371960659,0.000130045792696083
0.444739656887201,7.52011045513951e-05
0.550835444007128,7.25653887601489e-05
0.428174024243328,6.96646583111743e-05
0.787323681299028,0.000134535367006911
0.794600075052047,0.00018567672841247
0.613163638386026,0.000181298544753244
0.378643348935062,7.62002672089362e-05
0.222707219509305,3.81887178557235e-05
0.197811545905355,2.11937766685036e-05
0.221958381527935,2.13891940663802e-05
0.181854925337872,2.22544283696111e-05
0.128276561367301,7.01578131056931e-06
0.106542125562597,9.77849147728667e-06
0.114759894998634,7.87526924128158e-06
0.0961764476752091,1.15894251124632e-05
0.15416330596853,1.1610590160217e-05
0.168350675684533,1.3013918121934e-05
0.16598976019647,1.61487119636141e-05
0.097538138200125,1.27776938442732e-05
0.139999208737081,1.86839398980932e-05
1.05231567036115,0.000281131190467441
0.828062369221735,0.000213048095554289
0.832616971324283,6.08888627982765e-05
